id,meal_name,photo,description,time,low_calorie,vegetarian,pescatarian,vegan,halal,spicy,easy_prep,easy_cleanup
908,"Avobenzone, Octinoxate, Octisalate",http://dummyimage.com/242x100.png/cc0000/ffffff,"Removal of Synth Sub from Trachea, Perc Endo Approach",12,true,true,false,true,true,true,false,true
909,"octinoxate, octocrylene, oxybenzone, zinc oxide",http://dummyimage.com/197x100.png/dddddd/000000,"Supplement Right Upper Eyelid with Synth Sub, Perc Approach",22,false,false,true,false,true,true,true,true
910,ATENOLOL,http://dummyimage.com/179x100.png/ff4444/ffffff,"Repair Left Little Finger, Percutaneous Endoscopic Approach",6,false,false,false,false,false,true,true,false
911,Fosfomycin tromethamine,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"Drainage of Left Hand Muscle, Perc Endo Approach, Diagn",26,false,true,false,true,true,true,false,true
912,Diltiazem Hydrochloride,http://dummyimage.com/131x100.png/ff4444/ffffff,"Alteration of Right Shoulder Region, Open Approach",24,true,true,true,false,false,true,false,false
913,Nifedipine,http://dummyimage.com/101x100.png/dddddd/000000,"Supplement R Low Leg with Synth Sub, Perc Endo Approach",10,false,true,false,true,false,false,false,false
914,spironolactone,http://dummyimage.com/196x100.png/cc0000/ffffff,"Reposition Left Fibula with Int Fix, Open Approach",9,false,false,true,true,false,false,false,false
915,Triclosan,http://dummyimage.com/213x100.png/5fa2dd/ffffff,"Supplement L Com Carotid with Nonaut Sub, Perc Endo Approach",26,true,false,true,false,false,false,true,false
916,Lubricant eye drops,http://dummyimage.com/134x100.png/cc0000/ffffff,"Repair Right External Ear, Percutaneous Endoscopic Approach",15,false,false,true,true,false,true,true,false
917,Metronidazole,http://dummyimage.com/167x100.png/5fa2dd/ffffff,"Division of Thoracic Sympathetic Nerve, Open Approach",3,false,true,false,true,true,false,true,false
918,Salicylic Acid,http://dummyimage.com/235x100.png/dddddd/000000,"Reposition Left Upper Femur, External Approach",17,true,false,true,true,true,true,false,false
919,FAMCICLOVIR,http://dummyimage.com/116x100.png/cc0000/ffffff,"Bypass L Int Iliac Art to B Femor A w Autol Art, Open",26,false,false,false,false,false,false,false,true
920,"famotidine, calcium carbonate and magnesium hydroxide",http://dummyimage.com/114x100.png/cc0000/ffffff,"Replacement of Cystic Duct with Synth Sub, Open Approach",1,false,true,true,true,true,true,false,true
921,Fluocinolone Acetonide,http://dummyimage.com/129x100.png/5fa2dd/ffffff,"Drainage of Right Renal Artery, Percutaneous Approach, Diagn",25,true,true,false,false,false,false,false,false
922,Foaming Instant Hand Sanitizer with Aloe and Vitamin E,http://dummyimage.com/119x100.png/cc0000/ffffff,Magnetic Resonance Imaging (MRI) of Uterus,1,true,true,true,true,true,true,true,false
923,OCTINOXATE,http://dummyimage.com/168x100.png/cc0000/ffffff,"Restrict L Com Iliac Vein w Intralum Dev, Perc Endo",3,false,false,false,true,true,true,false,false
924,Aluminum Zirconium Tetrachlorohydrex Gly,http://dummyimage.com/144x100.png/cc0000/ffffff,"Drainage of Left Hypogastric Vein, Open Approach, Diagnostic",2,false,false,false,true,true,true,false,false
925,levonorgestrel / ethinyl estradiol,http://dummyimage.com/161x100.png/ff4444/ffffff,"Removal of Drainage Device from R Pleural Cav, Open Approach",4,false,true,true,false,false,true,false,true
926,nifedipine,http://dummyimage.com/104x100.png/5fa2dd/ffffff,"Introduce Nonaut Somat Stem Cell in Cran Cav/Brain, Open",20,true,true,false,false,true,false,true,false
927,Mometasone Furoate,http://dummyimage.com/132x100.png/dddddd/000000,Beam Radiation of Ureter using Electrons,8,false,false,true,false,true,true,false,false
928,mucor racemosus,http://dummyimage.com/235x100.png/ff4444/ffffff,"Control Bleeding in Peritoneal Cavity, Perc Endo Approach",9,true,true,true,true,false,true,false,false
929,"Belladonna , Conium maculatum, Dulcamara, Ferrum phosphoricum, Hepar sulphuris calcareum, Kali bichromicum, mercurius solubilis, Pulsatilla, Silicea, Chamonilla",http://dummyimage.com/245x100.png/ff4444/ffffff,"Excision of Right Foot, Percutaneous Approach",8,true,true,false,true,false,false,true,false
930,Raspberry,http://dummyimage.com/133x100.png/cc0000/ffffff,Fluoroscopy of Bi Fallop Tube using H Osm Contrast,27,false,true,false,false,true,false,true,false
931,PredniSONE,http://dummyimage.com/149x100.png/5fa2dd/ffffff,Wound Mgmt Trmt Musculosk Low Back/LE w Physical Agent,23,false,true,true,false,true,true,true,false
932,Baclofen,http://dummyimage.com/185x100.png/dddddd/000000,"Restrict R Cephalic Vein w Intralum Dev, Perc Endo",10,false,true,false,true,true,true,true,true
933,Metformin Hydrochloride,http://dummyimage.com/125x100.png/dddddd/000000,"Reposition Right Vertebral Vein, Open Approach",15,true,false,true,true,true,true,true,false
934,Purified Water,http://dummyimage.com/181x100.png/cc0000/ffffff,"Replace R Ext Jugular Vein w Nonaut Sub, Perc Endo",25,true,false,false,false,false,true,false,false
935,PREDNISOLONE,http://dummyimage.com/236x100.png/cc0000/ffffff,"Resection of Scrotum, External Approach",13,true,true,true,false,true,true,false,true
936,Cetylpyridinium Chloride,http://dummyimage.com/153x100.png/dddddd/000000,"Reposition Left Upper Arm Muscle, Open Approach",7,true,false,false,false,true,true,true,false
937,Aluminum Zirconium Tetrachlorohydrex GLY,http://dummyimage.com/120x100.png/5fa2dd/ffffff,"Bypass R Axilla Vein to Up Vein w Synth Sub, Open",12,false,false,false,false,false,true,true,false
938,Lisinopril,http://dummyimage.com/246x100.png/cc0000/ffffff,"Indiv Psychotherapy for Substance Abuse Treatment, Cognitive",20,false,true,false,false,true,false,true,true
939,Lisinopril,http://dummyimage.com/165x100.png/5fa2dd/ffffff,"Bypass R Subclav Art to Bi Low Arm Art w Autol Vn, Open",1,true,false,true,true,false,true,true,false
940,levetiracetam,http://dummyimage.com/180x100.png/dddddd/000000,"Removal of Drainage Device from Gallbladder, Extern Approach",28,false,true,true,true,true,true,true,true
941,dimethyl fumarate,http://dummyimage.com/160x100.png/5fa2dd/ffffff,Removal of Bandage on Right Lower Arm,9,true,false,false,true,false,false,false,true
942,Naproxen Sodium,http://dummyimage.com/188x100.png/ff4444/ffffff,"Drainage of Bladder Neck, Open Approach",30,false,false,true,true,true,false,true,true
943,Phenylephrine Hydrochloride,http://dummyimage.com/123x100.png/5fa2dd/ffffff,"Mouth and Throat, Destruction",14,false,false,true,true,true,false,false,true
944,Nitrofurantoin Macrocrystals,http://dummyimage.com/136x100.png/cc0000/ffffff,"Dilation of L Temporal Art with 2 Drug-elut, Open Approach",21,true,true,false,true,true,true,true,true
945,Loratadine,http://dummyimage.com/217x100.png/cc0000/ffffff,"Supplement L Up Arm Muscle w Autol Sub, Perc Endo",2,true,false,true,true,false,true,true,true
946,Titanium dioxide,http://dummyimage.com/230x100.png/cc0000/ffffff,"Dilate 4+ Cor Art, Bifurc, w 3 Drug-elut, Perc",4,true,false,true,true,true,false,true,true
947,ethyl alcohol,http://dummyimage.com/246x100.png/cc0000/ffffff,"Supplement Left Hand Vein with Autol Sub, Perc Endo Approach",15,true,true,true,false,false,false,true,false
948,Black Willow,http://dummyimage.com/210x100.png/cc0000/ffffff,HDR Brachytherapy of Bronchus using Oth Isotope,11,true,true,true,false,false,false,true,true
949,benzalkonium chloride,http://dummyimage.com/165x100.png/ff4444/ffffff,"Supplement Ventricular Sept w Nonaut Sub, Perc Endo",12,true,false,false,false,false,false,false,false
950,Trazodone Hydrochloride,http://dummyimage.com/148x100.png/5fa2dd/ffffff,"Drainage of Retroperitoneum, Open Approach, Diagnostic",5,false,true,false,true,true,true,true,false
951,Zidovudine,http://dummyimage.com/201x100.png/5fa2dd/ffffff,Plain Radiography of Oth Low Art using L Osm Contrast,1,true,true,true,true,true,true,true,false
952,"Antimon. crud., Arsenicum alb., Aur. met., Berber. aqui., Bovista, Carbo veg., Causticum, Chelidonium majus, Dulcamara, Graphites, Hepar sulph. calc., Hydrocotyle, Kali brom., Kali iod., Ledum, Lycopodium, Nux vom., Silicea, Sulphur iod., Zinc. met., Echinacea, Juglans regia, Lappa, Taraxacum",http://dummyimage.com/144x100.png/dddddd/000000,"Replace R Hypogast Vein w Autol Sub, Perc Endo",9,true,false,false,false,true,true,false,false
953,"Cherry Plum, Clematis, Impatiens, Rose Rose, Star of Bethlehem",http://dummyimage.com/206x100.png/ff4444/ffffff,"Resection of Left Lobe Liver, Open Approach",11,true,false,true,true,true,false,true,false
954,sodium fluoride,http://dummyimage.com/177x100.png/ff4444/ffffff,"Revision of Drainage Device in R Up Extrem, Extern Approach",17,false,true,true,true,false,false,false,true
955,Donepezil Hydrochloride,http://dummyimage.com/106x100.png/5fa2dd/ffffff,"Insertion of Ext Fix into L Metatarsal, Perc Approach",6,true,true,false,true,false,true,false,false
956,topiramate,http://dummyimage.com/125x100.png/ff4444/ffffff,"Drainage of Uvula, External Approach",12,false,false,false,true,true,false,false,true
957,DOCUSATE SODIUM,http://dummyimage.com/166x100.png/5fa2dd/ffffff,"Transplantation of R Up Lung Lobe, Syngen, Open Approach",2,false,false,false,true,true,false,true,false
958,"Avobenzone, Octinoxate, and Octisalate",http://dummyimage.com/105x100.png/cc0000/ffffff,"Occlusion Esophagast Junct w Extralum Dev, Open",3,false,false,true,false,false,true,true,false
959,levofloxacin,http://dummyimage.com/197x100.png/5fa2dd/ffffff,"Restrict of R Axilla Vein with Intralum Dev, Open Approach",28,true,false,false,true,true,true,false,true
960,Burweed Marsh Elder,http://dummyimage.com/210x100.png/5fa2dd/ffffff,"Insert of Infusion Dev into L Sacroiliac Jt, Perc Approach",9,true,false,false,true,true,true,false,true
961,Metronidazole,http://dummyimage.com/138x100.png/dddddd/000000,"Resection of Prepuce, External Approach",3,true,true,true,true,false,true,false,false
962,"Elaps corallinus, Crotalus horridus, Bryonia, Calc. fluor., Carduus mar., Cholesterinum, Cinchona, Digitalis, Hamamelis, Hydrofluoricum acidum, Lachesis, Lycopodium, Naja, Pulsatilla, Vipera berus, Zinc. met., Aesculus hipp., Echinacea",http://dummyimage.com/116x100.png/dddddd/000000,"Excision of Dura Mater, Open Approach",8,false,true,true,true,true,false,false,true
963,PREGABALIN,http://dummyimage.com/149x100.png/dddddd/000000,"Dilate of R Fem Art with Drug-elut Intra, Perc Endo Approach",11,true,false,false,false,true,false,false,false
964,Zinc Oxide,http://dummyimage.com/126x100.png/5fa2dd/ffffff,"Drainage of Nasal Turbinate, Endo",14,false,true,false,true,false,true,true,true
965,DOCUSATE SODIUM -SENNOSIDES,http://dummyimage.com/130x100.png/5fa2dd/ffffff,"Removal of Synth Sub from Thoracic Duct, Open Approach",26,true,true,false,true,true,true,true,false
966,Nafcillin,http://dummyimage.com/181x100.png/ff4444/ffffff,"Supplement Left Zygomatic Bone with Synth Sub, Open Approach",21,false,true,true,true,true,true,false,true
967,"Dextromethorphan HBR, Guaifenesin",http://dummyimage.com/242x100.png/5fa2dd/ffffff,"Dilate R Ext Carotid, Bifurc, w 2 Drug-elut, Open",1,false,false,false,true,false,true,true,false
968,Bismuth Subsalicylate,http://dummyimage.com/162x100.png/5fa2dd/ffffff,"Supplement Sigmoid Colon with Synthetic Substitute, Endo",13,false,true,false,true,false,true,true,false
969,"Cocoa butter, Phenylephrine HCl, Shark liver oil",http://dummyimage.com/133x100.png/dddddd/000000,"Supplement R Toe Phalanx Jt with Autol Sub, Perc Approach",5,true,true,true,false,false,false,false,true
970,Walnut Black Pollen,http://dummyimage.com/168x100.png/5fa2dd/ffffff,"Bypass R Axilla Art to Bi Up Leg Art w Autol Vn, Open",10,true,true,true,false,false,true,true,false
971,acarbose,http://dummyimage.com/217x100.png/5fa2dd/ffffff,"Introduction of Oth Therap Subst into Eye, Extern Approach",7,true,false,true,false,true,false,true,true
972,nevirapine,http://dummyimage.com/112x100.png/ff4444/ffffff,"Insertion of Ext Fix into L Patella, Open Approach",14,false,true,true,true,false,true,false,false
973,Pyrithione Zinc,http://dummyimage.com/224x100.png/dddddd/000000,"Bypass R Foot Vein to Low Vein with Autol Vn, Open Approach",20,false,true,true,false,false,false,true,false
974,"OCTINOXATE, TITANIUM DIOXIDE",http://dummyimage.com/204x100.png/cc0000/ffffff,"Bypass L Fem Art to L Femor A with Autol Art, Open Approach",11,false,false,false,false,true,true,true,true
975,"Aconitum napellus, Apis mellifera, Atropa belladonna, Solanum dulcamara top, Mercurius solubilis, Phytolacca americana root",http://dummyimage.com/228x100.png/5fa2dd/ffffff,"Occlusion R Fallopian Tube w Extralum Dev, Perc",4,false,false,false,false,true,false,false,false
976,Dextran 75,http://dummyimage.com/114x100.png/ff4444/ffffff,"Extirpation of Matter from Scrotum, Percutaneous Approach",1,false,true,true,true,false,true,true,true
977,"Butalbital, Acetaminophen, and Caffeine",http://dummyimage.com/131x100.png/cc0000/ffffff,"Dilate L Subclav Art, Bifurc, w Intralum Dev, Open",4,false,false,false,true,true,false,true,false
978,pioglitazone hydrochloride,http://dummyimage.com/112x100.png/dddddd/000000,"Repair Eye in Products of Conception, Open Approach",4,false,false,true,true,false,false,true,true
979,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,http://dummyimage.com/215x100.png/5fa2dd/ffffff,Immobilization of Left Lower Arm using Splint,14,true,false,false,false,true,true,true,false
980,MENTHOL,http://dummyimage.com/154x100.png/cc0000/ffffff,"Bypass Splenic Vein to L Renal Vein w Nonaut Sub, Open",8,false,false,false,false,false,false,true,false
981,Nefazodone Hydrochloride,http://dummyimage.com/164x100.png/5fa2dd/ffffff,"Destruction of Right Epididymis, Percutaneous Approach",20,false,true,true,false,true,true,true,false
982,Homosalate and Octinoxate and Octisalate and Oxybenzone and Avobenzone and Octocrylene,http://dummyimage.com/176x100.png/cc0000/ffffff,"Dilation of Right Fallopian Tube, Perc Endo Approach",24,true,true,true,false,false,false,true,true
983,Zonisamide,http://dummyimage.com/119x100.png/ff4444/ffffff,"Dilate L Int Mamm Art, Bifurc, w Drug-elut Intra, Open",12,true,false,false,false,false,true,false,true
984,Sennosides,http://dummyimage.com/168x100.png/5fa2dd/ffffff,"Drainage of Head and Neck Tendon, Perc Endo Approach, Diagn",15,true,true,true,false,true,true,true,true
985,Benzalkonium Chloride,http://dummyimage.com/125x100.png/ff4444/ffffff,"Repair Right Frontal Bone, External Approach",11,false,true,true,true,false,false,true,true
986,GOLDENSEAL and LOBARIA PULMONARIA and POTASSIUM DICHROMATE and PHOSPHORUS and MERCURIC SULFIDE and AMMONIUM CARBONATE and LEMNA MINOR and ARUM MACULATUM ROOT and MERCURIC IODIDE,http://dummyimage.com/116x100.png/5fa2dd/ffffff,"Occlusion of L Renal Art with Intralum Dev, Perc Approach",23,false,true,true,true,false,true,false,false
987,Quetiapine fumarate,http://dummyimage.com/159x100.png/dddddd/000000,"Inspection of Left Inguinal Region, Percutaneous Approach",23,true,true,false,false,false,false,false,false
988,Atropine Sulfate,http://dummyimage.com/219x100.png/cc0000/ffffff,"Restriction of Ascending Colon, Via Opening",6,false,false,false,false,true,true,false,true
989,Titanium Dioxide and Octinoxate,http://dummyimage.com/133x100.png/cc0000/ffffff,"Tendons, Destruction",28,true,true,true,true,false,false,false,false
990,calcium carbonate,http://dummyimage.com/187x100.png/dddddd/000000,"Drainage of Left Trunk Muscle, Open Approach, Diagnostic",8,true,false,false,true,false,false,true,false
991,Treatment Set TS348982,http://dummyimage.com/179x100.png/cc0000/ffffff,"Excision of Perineum Muscle, Perc Endo Approach, Diagn",24,false,false,true,true,true,true,false,false
992,Anticaries,http://dummyimage.com/161x100.png/ff4444/ffffff,"Revision of Autol Sub in L Femur Shaft, Extern Approach",23,false,true,false,true,true,false,true,false
993,fluvoxamine maleate,http://dummyimage.com/126x100.png/5fa2dd/ffffff,"Measurement of Cardiac Action Currents, Perc Approach",30,false,true,false,false,false,false,true,false
994,"Zincum Aceticum, Zincum Gluconicum",http://dummyimage.com/229x100.png/ff4444/ffffff,"Restrict of R Ext Carotid with Intralum Dev, Perc Approach",10,false,true,false,false,true,true,true,true
995,"Acetaminophen, Chlorpheniramine maleate, Phenylephrine HCl",http://dummyimage.com/161x100.png/ff4444/ffffff,"Replacement of Larynx with Autol Sub, Endo",3,false,false,false,true,false,false,true,false
996,"OCTINOXATE, Titanium Dioxide",http://dummyimage.com/149x100.png/dddddd/000000,"Supplement Sacral Nerve with Autol Sub, Perc Approach",16,true,true,true,false,false,false,false,true
997,"Agnus castus, Avena sativa, Cinchona officinalis, Humulus lupulus, Hyoscyamus niger, Ignatia amara, Passiflora incarnata, Valeriana officinalis,",http://dummyimage.com/249x100.png/dddddd/000000,"Resection of Uterus, Via Natural or Artificial Opening",29,false,true,false,false,false,false,true,false
998,Bismuth subsalicylate,http://dummyimage.com/199x100.png/dddddd/000000,Fluoroscopy of Pelvis using High Osmolar Contrast,30,false,true,true,false,true,false,true,false
999,CHLOROXYLENOL,http://dummyimage.com/127x100.png/dddddd/000000,"Supplement Left Retina with Autol Sub, Perc Approach",2,false,false,false,true,false,false,true,false
